/your_dir/shrec21/subtomo/0/1BXN_4_421_31_314.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_6_152_230_311.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_361_486_179.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_230_211_200.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_375_285_243.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_365_151_262.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_479_492_233.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_122_407_327.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_307_176_180.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_1_197_301_282.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_495_135_335.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_429_478_320.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_8_383_89_320.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_80_213_332.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_0_271_360_188.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_495_290_289.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_285_453_318.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_67_314_306.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_8_374_28_216.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_488_40_289.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_315_417_322.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_267_487_185.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_0_488_241_250.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_1_373_107_190.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_222_484_307.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_7_484_295_203.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_1_408_161_261.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_22_198_316.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_103_472_219.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_95_91_317.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_201_160_281.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_157_83_181.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_25_35_219.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_8_340_200_239.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_8_354_425_324.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_491_50_231.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_108_377_297.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_6_436_180_328.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_34_347_286.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_8_391_226_297.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_80_120_176.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_8_492_350_218.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_440_192_324.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_284_242_204.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_145_68_259.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_0_261_410_207.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_23_67_243.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_430_365_321.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_478_383_281.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_0_57_442_326.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_244_454_179.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_493_217_177.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_7_245_390_285.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_432_424_181.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_1_481_178_313.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_6_494_36_222.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_1_414_399_262.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_287_418_317.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_8_383_384_256.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_157_492_322.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_82_440_209.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_357_204_248.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_3_450_130_242.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_1_391_290_330.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_370_462_198.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_2_154_235_326.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_5_277_414_320.mrc,0
/your_dir/shrec21/subtomo/0/1BXN_4_263_394_178.mrc,0
